Wl; WR; S; Ref; Info
279.76000;-0.056848690;1.6623338e-011;-2.9241373e-010;0.00000000
280.00000;-0.073414801;1.7961155e-011;-2.4465305e-010;0.00000000
280.24000;-0.059600963;1.3947028e-011;-2.3400676e-010;0.00000000
280.48000;-0.059716217;8.2658253e-012;-1.3841843e-010;0.00000000
280.72000;-0.073914393;1.3765266e-011;-1.8623255e-010;0.00000000
280.96000;-0.072388167;2.1999632e-011;-3.0391199e-010;0.00000000
281.20000;-0.070011032;2.7896632e-011;-3.9846052e-010;0.00000000
281.44000;-0.060848287;2.6983177e-011;-4.4345006e-010;0.00000000
281.68000;-0.051838040;1.5144311e-011;-2.9214667e-010;0.00000000
281.92000;-0.051709990;3.0336251e-013;-5.8666133e-012;0.00000000
282.16000;-0.052033937;3.8683290e-013;-7.4342423e-012;0.00000000
282.40000;-0.048355630;1.5065419e-011;-3.1155461e-010;0.00000000
282.64000;-0.050339295;8.0700878e-012;-1.6031388e-010;0.00000000
282.88000;-0.063872467;6.6775166e-012;-1.0454452e-010;0.00000000
283.12000;-0.068585804;3.4149823e-011;-4.9791386e-010;0.00000000
283.36000;-0.068396655;3.6003407e-011;-5.2639134e-010;0.00000000
283.60000;-0.063002532;2.4344457e-011;-3.8640442e-010;0.00000000
283.84000;-0.065669958;2.0552733e-011;-3.1297010e-010;0.00000000
284.08000;-0.066412773;2.2667487e-011;-3.4131216e-010;0.00000000
284.32000;-0.061231894;2.2479852e-011;-3.6712653e-010;0.00000000
284.56000;-0.070449678;2.3358198e-011;-3.3155862e-010;0.00000000
284.80000;-0.074714000;1.9913832e-011;-2.6653415e-010;0.00000000
285.04000;-0.067221119;2.2269570e-011;-3.3128830e-010;0.00000000
285.28000;-0.053461318;1.8668545e-011;-3.4919725e-010;0.00000000
285.52000;-0.068570471;2.2922945e-011;-3.3429762e-010;0.00000000
285.76000;-0.077937871;1.9320753e-011;-2.4789942e-010;0.00000000
286.00000;-0.065376925;7.6236953e-012;-1.1661141e-010;0.00000000
286.24000;-0.052582801;3.9825303e-012;-7.5738268e-011;0.00000000
286.48000;-0.054763321;4.5130312e-012;-8.2409742e-011;0.00000000
286.72000;-0.062303192;5.2704975e-012;-8.4594341e-011;0.00000000
