Wl; DC; WR1; WR2; S; -; Info; Info; 
260.43881;1492;1499.9;1503.1;1493.4
260.70661;1439.1;1455.2;1454.1;1446.3
260.9744;1220.1;1235.5;1238.7;1224.5
261.24218;1256;1274.2;1277.6;1262.9
261.50996;1528.6;1549.9;1543.7;1529.7
261.77772;1573.4;1586.5;1580.8;1565.9
262.04548;1284.8;1300.4;1297.5;1286.9
262.31323;1295.3;1316.4;1310.3;1304.4
262.58098;1445.8;1476.1;1449;1447
262.84871;1322;1335.1;1342.9;1331.2
263.11644;1229.4;1242.3;1248.5;1242.4
263.38416;1300.1;1307.5;1310.7;1303.4
263.65187;1508.9;1523.2;1528.4;1514.5
263.91958;1376.8;1397.7;1402.5;1390.8
264.18728;1218;1238.1;1234.2;1226.3
264.45496;1261.2;1274.9;1277;1262.6
264.72265;1492;1500.1;1504.9;1492.5
264.99032;1426.2;1444.9;1455.5;1433.6
265.25799;1202.9;1221;1221.7;1209.4
265.52565;1213.9;1231.2;1227.5;1222.1
265.7933;1409.5;1413.6;1417.2;1410.1
266.06094;1458.4;1469.2;1475.7;1458
266.32857;1221.5;1242.7;1235.4;1235
266.5962;1321.2;1338.3;1340.3;1330.1
266.86382;1585.9;1600.8;1599.6;1587.8
267.13143;1442.1;1455.1;1449.4;1439
267.39904;1217.5;1233.1;1232.9;1223.6
267.66663;1248.5;1262.5;1265.7;1252.9
267.93422;1467.1;1481.9;1486.9;1477.3
268.2018;1433.4;1448;1450;1439.4
268.46938;1242.3;1257.4;1252.8;1242.3
268.73694;1314.6;1329.3;1324.7;1313.4
269.0045;1490.9;1509.4;1505.4;1492.5
269.27205;1427.3;1444.3;1443.1;1433.9
269.53959;1209.9;1228;1228.5;1219.4
269.80713;1276;1289.2;1291.2;1278.1
270.07465;1416.3;1434.2;1425.9;1420.7
270.34217;1430.5;1446.5;1439.9;1440.8
270.60968;1215.2;1227.6;1227.3;1217.4
270.87719;1250.9;1263.2;1269.1;1254.5
271.14468;1475.8;1494.4;1491.6;1478.6
271.41217;1431.1;1441.4;1445.3;1431.6
271.67965;1245.9;1255.9;1256.6;1252.8
271.94712;1279.9;1288.6;1287;1279.2
272.21459;1473.7;1489.1;1494.3;1472.8
272.48204;1435.4;1436.7;1445.8;1432.5
272.74949;1220.5;1238.9;1236.4;1221
273.01693;1327.9;1345.9;1345.7;1333.1
273.28437;1528;1542.1;1539.7;1541
273.55179;1409.1;1425.1;1424.9;1414.3
273.81921;1239;1254.5;1255.9;1247.2
274.08662;1255.3;1270.4;1269.3;1255.5
274.35402;1425.5;1442.3;1436.3;1432.1
274.62142;1377.3;1383.8;1381.4;1374
274.8888;1236.2;1248.9;1244.3;1241.5
275.15618;1306.3;1317.6;1321.6;1316
275.42355;1401.1;1415.4;1418.4;1409.7
275.69092;1409.9;1427.7;1427.2;1412
275.95827;1243.7;1257.5;1261;1250.1
276.22562;1341.6;1362.2;1358;1347.1
276.49296;1559.6;1577;1568.3;1565.4
276.76029;1485.6;1501.3;1499;1486.4
277.02762;1236.7;1249.3;1250;1234.5
277.29494;1251.2;1265.7;1263.8;1252.4
277.56224;1508.5;1527.2;1533;1517.5
277.82955;1487.5;1504.9;1507.3;1489.9
278.09684;1253.7;1268;1268.8;1252.3
278.36412;1305.6;1314.5;1313.5;1304.2
278.6314;1479.6;1491.8;1491.1;1481.3
278.89867;1500.3;1509.2;1519.8;1504.8
279.16594;1265.5;1278.4;1279;1269.5
279.43319;1321.8;1334.4;1330.7;1324.8
279.70044;1388;1397.8;1401.8;1393.6
279.96768;1337.9;1355.4;1358.6;1344.3
280.23491;1230.8;1244.1;1246.8;1235.7
280.50213;1356.4;1370.5;1371;1359.2
280.76935;1521.9;1537.8;1544.3;1527.2
281.03655;1354;1369.9;1373.3;1362.5
281.30375;1230.3;1246.1;1249.9;1240.5
281.57095;1289.7;1300.8;1303.2;1298
281.83813;1451.3;1459.2;1466.4;1452.2
282.10531;1350.3;1361.9;1363.4;1349.3
282.37248;1209.4;1222.8;1218.5;1214.9
282.63964;1287.2;1299.8;1298;1290.1
282.90679;1414;1430.4;1429.4;1416.4
283.17394;1436.2;1454.2;1452.3;1450.2
283.44107;1238.7;1255.2;1256.5;1250.2
283.7082;1271;1283.9;1287.2;1277.2
283.97533;1398.2;1418.5;1413.7;1406.2
284.24244;1360.1;1375;1372.8;1367.6
284.50955;1238.6;1259.2;1253.1;1246.9
284.77664;1352.1;1370.5;1371.9;1358.9
285.04374;1495.2;1508.1;1514.7;1502.9
285.31082;1346.9;1356.2;1361.5;1353.2
285.57789;1199;1217.4;1218.3;1207.3
285.84496;1282.5;1300.4;1306;1288.4
286.11202;1464;1475;1478.1;1464.5
286.37907;1429.1;1439.3;1441.5;1431.8
286.64612;1222;1238.4;1236.5;1222.1
286.91315;1274.5;1290.8;1289.1;1281.3
287.18018;1435.2;1447.4;1450.7;1440.3
287.4472;1475.8;1486.9;1490;1484.9
287.71421;1245.1;1257.8;1254.2;1244.3
287.98122;1278.7;1289.4;1292.9;1283.8
288.24822;1463.5;1470.8;1477.9;1466.4
288.51521;1428;1441.8;1443.6;1425.4
288.78219;1219.6;1240.2;1236.8;1227.3
289.04916;1257.4;1268.6;1271.9;1262.6
289.31613;1427.1;1442.1;1444.1;1427.9
289.58309;1407.8;1422.9;1421.1;1413.6
289.85004;1217.3;1231.3;1236.8;1223.6
290.11698;1296.6;1314.3;1319.9;1306.8
290.38391;1508.1;1525.5;1527.9;1508.4
290.65084;1558.2;1571.2;1576.4;1553.3
290.91776;1263.8;1284.2;1287.7;1273.8
291.18467;1277.2;1297.8;1303.9;1289.4
291.45157;1511.7;1533.4;1541.3;1515.1
291.71847;1437.8;1458.4;1468.8;1449.6
291.98536;1258.5;1273.3;1269.4;1264.9
292.25224;1302.7;1315;1317;1305.9
292.51911;1505.2;1507.8;1510.9;1502.6
292.78597;1376.1;1387.2;1387.5;1377.9
293.05283;1220.6;1234.1;1238.3;1222.7
293.31968;1276;1287.6;1292.8;1278.6
293.58652;1431.1;1440.4;1442.5;1436.4
293.85335;1406;1413.2;1420.4;1406.2
294.12018;1244.4;1259.1;1259.8;1248.7
294.38699;1262.8;1284.4;1279.6;1270.5
294.6538;1446.1;1466.1;1458.9;1452.9
294.92061;1352.5;1369.4;1369;1364.1
295.1874;1237.8;1251.8;1259;1248.1
295.45419;1281.5;1303.4;1300.2;1289.5
295.72096;1481.6;1493.8;1492.7;1480.8
