WaveLenght (nm)	Skylarr
363.95	0.559424247
363.96	0.559400463
363.97	0.559379329
363.98	0.559358446
363.99	0.559338111
364	0.559317657
364.01	0.559295678
364.02	0.5592726
364.03	0.559248851
364.04	0.559224091
364.05	0.559198852
364.06	0.559173073
364.07	0.559147096
364.08	0.559120198
364.09	0.559092737
364.1	0.559066062
364.11	0.559037822
364.12	0.559010327
364.13	0.55898291
364.14	0.558957051
364.15	0.558931845
364.16	0.558908406
364.17	0.558886102
364.18	0.558863733
364.19	0.558840761
364.2	0.558816696
364.21	0.558792813
364.22	0.558767898
364.23	0.558742864
364.24	0.558717396
364.25	0.558690325
364.26	0.558663228
364.27	0.558637122
364.28	0.558613564
364.29	0.558591148
364.3	0.558569605
364.31	0.558549826
364.32	0.558529124
364.33	0.558508094
364.34	0.558484181
364.35	0.558457022
364.36	0.558426494
364.38	0.558395204
364.39	0.558362504
364.4	0.558330309
364.41	0.558298814
364.42	0.55826981
364.43	0.558241817
364.44	0.558214502
364.45	0.558189539
364.46	0.558167423
364.47	0.558145967
364.48	0.558124359
364.49	0.558103051
364.5	0.558081867
364.51	0.558059519
364.52	0.558037099
364.53	0.55801338
364.54	0.557990163
364.55	0.557966273
364.56	0.557942366
364.57	0.55791877
364.58	0.557892867
364.59	0.557865382
364.6	0.557835486
364.61	0.557805485
364.62	0.557776345
364.63	0.557747397
364.64	0.557719825
364.65	0.557693
364.66	0.557665926
364.67	0.557640147
364.68	0.557613662
364.69	0.557586092
364.7	0.557558592
364.71	0.557532659
364.72	0.557506492
364.73	0.557482252
364.74	0.557458246
364.75	0.557434979
364.76	0.557413733
364.77	0.557393548
364.78	0.557375406
364.79	0.557358912
364.8	0.55734267
364.81	0.557326948
364.82	0.55731249
364.83	0.557296056
364.84	0.557278722
364.85	0.557256392
364.86	0.557227338
364.87	0.557192053
364.88	0.5571484
364.89	0.557101078
364.9	0.557053203
364.91	0.557011662
364.92	0.556979065
364.93	0.556953608
364.94	0.556933317
364.95	0.556917449
364.96	0.556903851
364.97	0.556890446
364.98	0.55687625
364.99	0.556859744
365	0.556840896
365.01	0.556819011
365.02	0.556793892
365.03	0.55676773
365.04	0.556739706
365.05	0.55671016
365.06	0.556680127
365.07	0.556651202
365.08	0.55662377
365.09	0.556596835
365.1	0.556570291
365.11	0.556543637
365.12	0.556518009
365.13	0.556492535
365.14	0.556468956
365.15	0.556445591
365.16	0.556421852
365.17	0.556399454
365.18	0.556377549
365.19	0.556357515
365.2	0.556338079
365.21	0.556318389
365.22	0.556296924
365.23	0.556273115
365.24	0.556246816
365.25	0.556216833
365.26	0.55618593
365.27	0.556154594
365.28	0.556124536
365.29	0.556094966
365.3	0.556068151
365.31	0.556043503
365.32	0.556019878
365.33	0.555997165
365.34	0.555974556
365.35	0.55595312
365.36	0.555933553
365.37	0.555913486
365.38	0.555893605
365.39	0.555872881
365.4	0.555851624
365.41	0.555829776
365.42	0.555806222
365.43	0.555782696
365.44	0.555756943
365.45	0.555731186
365.46	0.55570434
365.47	0.555677294
365.48	0.555650245
365.49	0.555622381
365.5	0.555595421
365.51	0.555569309
365.52	0.555543962
365.53	0.555519277
365.54	0.55549553
365.55	0.555472334
365.56	0.555449837
365.57	0.555427093
365.58	0.555404409
365.59	0.555381804
365.6	0.555359378
365.61	0.555336308
365.62	0.5553125
365.63	0.555289273
365.64	0.55526611
365.65	0.555243303
365.66	0.555219706
365.67	0.555193255
365.68	0.555164339
365.69	0.555135417
365.7	0.555105169
365.71	0.555076763
365.72	0.555049593
365.73	0.555024577
365.74	0.555000909
365.75	0.554977856
365.76	0.554954824
365.77	0.554931952
365.78	0.554909198
365.79	0.554886263
365.8	0.554864008
365.81	0.554843212
365.82	0.554822853
365.83	0.554802283
365.84	0.55478135
365.85	0.554757724
365.86	0.554732965
365.87	0.554707772
365.88	0.55468216
365.89	0.554655591
365.9	0.554627364
365.91	0.554598668
365.92	0.554569839
365.93	0.554540534
365.94	0.554512551
365.95	0.554486118
365.96	0.554461478
365.97	0.554439695
365.98	0.554419933
365.99	0.554401617
366	0.554383266
366.01	0.554364601
366.02	0.554343886
366.03	0.554321415
366.04	0.554298533
366.05	0.55427372
366.06	0.554248089
366.07	0.554221949
366.08	0.554193618
366.09	0.554165375
366.1	0.5541369
366.11	0.554108562
366.12	0.554081107
366.13	0.554055073
366.14	0.554030183
366.15	0.554006516
366.16	0.553983894
366.17	0.553960707
366.18	0.553937279
366.19	0.55391261
366.2	0.553889219
366.21	0.553866334
366.22	0.553844989
366.23	0.553823931
366.24	0.553803903
366.25	0.553784416
366.26	0.553764114
366.27	0.553742366
366.28	0.553719351
366.29	0.55369557
366.3	0.553669582
366.31	0.553642708
366.32	0.553614866
366.33	0.553587223
366.34	0.553558673
366.35	0.55353116
366.36	0.553504923
366.37	0.553478367
366.38	0.553452373
366.39	0.553427724
366.4	0.553404729
366.41	0.553381277
366.42	0.553358123
366.43	0.553334122
366.44	0.553309401
366.45	0.553285114
366.46	0.553260666
366.47	0.55323783
366.48	0.553214488
366.49	0.553191263
366.5	0.553168195
366.51	0.553144354
366.52	0.553118806
366.53	0.553091331
366.54	0.553063088
366.55	0.553032809
366.56	0.553001089
366.57	0.552970733
366.58	0.552941326
366.59	0.552914053
366.6	0.55288886
366.61	0.552864752
366.62	0.552843774
366.63	0.552822771
366.64	0.552804086
366.65	0.552784615
366.66	0.552766166
366.67	0.552747079
366.68	0.552727987
366.69	0.552708203
366.7	0.552686927
366.71	0.552664779
366.72	0.552641349
366.73	0.552617445
366.74	0.552591671
366.75	0.552565395
366.76	0.552538446
366.77	0.552510397
366.78	0.552481056
366.79	0.552452905
366.8	0.552424725
366.81	0.55239718
366.82	0.552370594
366.83	0.552344306
366.84	0.552319168
366.85	0.552296523
366.86	0.552272651
366.87	0.552250082
366.88	0.552227977
366.89	0.552206036
366.9	0.552183336
366.91	0.552161073
366.92	0.552139402
366.93	0.552117229
366.94	0.552093873
366.95	0.55207137
366.96	0.552048071
366.97	0.552024764
366.98	0.552000693
366.99	0.551976528
367	0.551950648
367.01	0.551924576
367.02	0.551896164
367.03	0.55186689
367.04	0.551836688
367.05	0.551806896
367.06	0.551778695
367.07	0.551749558
367.08	0.551723761
367.09	0.551698427
367.1	0.551674626
367.11	0.551650004
367.12	0.551627298
367.13	0.551603365
367.14	0.551578804
367.15	0.551554204
367.16	0.551530915
367.17	0.551506094
367.18	0.551482129
367.19	0.551458925
367.2	0.551435662
367.21	0.551412728
367.22	0.551389752
367.23	0.551366877
367.24	0.551342531
367.25	0.551319125
367.26	0.551295454
367.27	0.551271035
367.28	0.551246735
367.29	0.551221188
367.3	0.55119661
367.31	0.551172383
367.32	0.551148302
367.33	0.551124809
367.34	0.551102266
367.35	0.551079105
367.36	0.551056103
367.37	0.551034046
367.38	0.551011088
367.39	0.550989387
367.4	0.550966169
367.41	0.550944019
367.42	0.550921774
367.43	0.550898106
367.44	0.550874857
367.45	0.550850267
367.46	0.550824879
367.47	0.550797945
367.48	0.550771163
367.49	0.550742395
367.5	0.550714652
367.51	0.550686504
367.52	0.550658198
367.53	0.550631302
367.54	0.550604835
367.55	0.550579089
367.56	0.550554733
367.57	0.550532028
367.58	0.550509702
367.59	0.550487393
367.6	0.550465221
367.61	0.550443559
367.62	0.550421258
367.63	0.550399644
367.64	0.55037763
367.65	0.550354613
367.66	0.550331694
367.67	0.550307577
367.68	0.550284127
367.69	0.550258888
367.7	0.550233373
367.71	0.550207507
367.72	0.550181704
367.73	0.550156072
367.74	0.550130975
367.75	0.55010635
367.76	0.550083772
367.77	0.550061721
367.78	0.550039301
367.79	0.550019663
367.8	0.549999135
367.81	0.549979439
367.82	0.549958106
367.83	0.549935065
367.84	0.549910421
367.85	0.549882367
367.86	0.549851042
367.87	0.549818061
367.88	0.549784188
367.89	0.549751797
367.9	0.549721182
367.91	0.549693846
367.92	0.549669699
367.93	0.549647422
367.94	0.54962694
367.95	0.549607468
367.96	0.549588674
367.97	0.549568503
367.98	0.549549922
367.99	0.549530127
368	0.549510433
368.01	0.54949006
368.02	0.549469303
368.03	0.549447654
368.04	0.549426046
368.05	0.549403638
368.06	0.549380017
368.07	0.549355035
368.08	0.5493295
368.09	0.549300242
368.1	0.549269939
368.11	0.549236142
368.12	0.549203001
368.13	0.549169794
368.14	0.549138609
368.15	0.549110127
368.16	0.549084286
368.17	0.549060827
368.18	0.549038942
368.19	0.549019352
368.2	0.549000249
368.21	0.548982113
368.22	0.548964866
368.23	0.548947679
368.24	0.548929944
368.25	0.548911687
368.26	0.548893046
368.27	0.548873212
368.28	0.548851151
368.29	0.548826266
368.3	0.548799972
368.31	0.548772245
368.32	0.548741889
368.33	0.548710654
368.34	0.548680649
368.35	0.548651746
368.36	0.548623746
368.37	0.548598151
368.38	0.548573193
368.39	0.548549826
368.4	0.548527464
368.41	0.548506189
368.42	0.548484368
368.43	0.548462394
368.44	0.54844071
368.45	0.548418225
368.46	0.548395588
368.47	0.548371174
368.48	0.548346539
368.49	0.548321032
368.5	0.548296806
368.51	0.54827155
368.52	0.548246711
368.53	0.548223186
368.54	0.548200671
368.55	0.548178597
368.56	0.548157025
368.57	0.548135856
368.58	0.548114202
368.59	0.548093379
368.6	0.548070512
368.61	0.548047123
368.62	0.548022653
368.63	0.547996722
368.64	0.547969243
368.65	0.547940619
368.66	0.547910757
368.67	0.547882016
368.68	0.547853015
368.69	0.547826647
368.7	0.547800945
368.71	0.547776037
368.72	0.547754516
368.73	0.547733704
368.74	0.547714861
368.75	0.547695335
368.76	0.547677684
368.77	0.547660144
368.78	0.547641857
368.79	0.547623924
368.8	0.547604777
368.81	0.547580604
368.82	0.547554514
368.83	0.547525412
368.84	0.547491624
368.85	0.547456774
368.86	0.547420816
368.87	0.547385657
368.88	0.547355027
368.89	0.547328172
368.9	0.547303916
368.91	0.547281433
368.92	0.547260516
368.93	0.547241165
368.94	0.54722199
368.95	0.547202168
368.96	0.54718255
368.97	0.547161759
368.98	0.547140487
368.99	0.547119825
369	0.547096691
369.01	0.547072376
369.02	0.547048508
369.03	0.547022214
369.04	0.546995738
369.05	0.546967995
369.06	0.546941415
369.07	0.54691502
369.08	0.546888847
369.09	0.546865034
369.1	0.546841675
369.11	0.546819787
369.12	0.546797891
369.13	0.546776749
369.14	0.546754422
369.15	0.546731154
369.16	0.546706349
369.17	0.546680892
369.18	0.546653761
369.19	0.546626411
369.2	0.546599756
369.21	0.546573105
369.22	0.546547815
369.23	0.546524186
369.24	0.546500751
369.25	0.54647829
369.26	0.546456191
369.27	0.546434791
369.28	0.546413015
369.29	0.546391442
369.3	0.546369129
369.31	0.546346676
369.32	0.546323754
369.33	0.546300786
369.34	0.546278283
369.35	0.546255551
369.36	0.546232772
369.37	0.546210506
369.38	0.546188073
369.39	0.546165291
369.4	0.546143616
369.41	0.546121094
369.42	0.546098891
369.43	0.546074252
369.44	0.546050759
369.45	0.546024555
369.46	0.545996153
369.47	0.545967095
369.48	0.545936101
369.49	0.545905995
369.5	0.545876404
369.51	0.545847803
369.52	0.545820853
369.53	0.545797303
369.54	0.545774535
369.55	0.545752998
369.56	0.545733352
369.57	0.545713937
369.58	0.545694604
369.59	0.545675565
369.6	0.545654737
369.61	0.545633451
369.62	0.545610438
369.63	0.545586851
369.64	0.545561516
369.65	0.545536098
369.66	0.545510298
369.67	0.545484691
369.68	0.545459046
369.69	0.545434365
369.7	0.54540866
369.71	0.545383742
369.72	0.545359401
369.73	0.545335461
369.74	0.545311299
369.75	0.545287843
369.76	0.545264389
369.77	0.545242121
369.78	0.545219956
369.79	0.545198544
369.8	0.545176565
369.81	0.545154723
369.82	0.54513291
369.83	0.545110073
369.84	0.5450878
369.85	0.545063849
369.86	0.545039164
369.87	0.545013196
369.88	0.54498614
369.89	0.544959926
369.9	0.54493268
369.91	0.544907616
369.92	0.544881954
369.93	0.544856857
369.94	0.544832445
369.95	0.544808355
369.96	0.544784616
369.97	0.544760716
369.98	0.54473582
369.99	0.544712096
370	0.544687841
370.01	0.544663225
370.02	0.544640107
370.03	0.544616568
370.04	0.544593432
370.05	0.544570325
370.06	0.544547972
370.07	0.544525793
370.08	0.54450416
370.09	0.544482822
370.1	0.544461325
370.11	0.544439483
370.12	0.544417432
370.13	0.544395837
370.14	0.544372396
370.15	0.544349046
370.16	0.544324587
370.17	0.54429838
370.18	0.544272723
370.19	0.544246089
370.2	0.544219619
370.21	0.54419453
370.22	0.544169297
370.23	0.54414377
370.24	0.544120441
370.25	0.544098054
370.26	0.544075795
370.27	0.544053142
370.28	0.54403153
370.29	0.54400868
370.3	0.543985282
370.31	0.543960741
370.32	0.543935091
370.33	0.543909535
370.34	0.543884685
370.35	0.543860373
370.36	0.543837772
370.37	0.543815953
370.38	0.543796714
370.39	0.543777805
370.4	0.543760152
370.41	0.54374211
370.42	0.543723673
370.43	0.543703603
370.44	0.543683205
370.45	0.543659399
370.46	0.543634595
370.47	0.543606122
370.48	0.543576713
370.49	0.543546524
370.5	0.543516689
370.51	0.543487471
370.52	0.543459603
370.53	0.543434687
370.54	0.543412373
370.55	0.543391484
370.56	0.543372463
370.57	0.543353735
370.58	0.543335548
370.59	0.543317997
370.6	0.543299543
370.61	0.543280393
370.62	0.543260508
370.63	0.543238769
370.64	0.543214086
370.65	0.543185786
370.66	0.543152929
370.67	0.543117886
370.68	0.543079791
370.69	0.543042776
370.7	0.543010244
370.71	0.542980932
370.72	0.54295643
370.73	0.54293618
370.74	0.542917565
370.75	0.54290068
370.76	0.542885532
370.77	0.542869991
370.78	0.542854247
370.79	0.542838302
370.8	0.542821495
370.81	0.542804166
370.82	0.542782853
370.83	0.542761281
370.84	0.542734906
370.85	0.542707187
370.86	0.542675011
370.87	0.542643579
370.88	0.542611734
370.89	0.542581435
370.9	0.542554073
370.91	0.542528017
370.92	0.542505997
370.93	0.542485639
370.94	0.542468749
370.95	0.542450982
370.96	0.542434782
370.97	0.542417266
370.98	0.542399526
370.99	0.542378363
371	0.542354528
371.01	0.542325958
371.02	0.542295293
371.03	0.54226101
371.04	0.542227176
371.05	0.542193428
371.06	0.542163
371.07	0.542134707
371.08	0.542109199
371.09	0.542087772
371.1	0.542066846
371.11	0.542047237
371.12	0.542028176
371.13	0.542009505
371.14	0.541990726
371.15	0.541971486
371.16	0.541951442
371.17	0.541930802
371.18	0.541909721
371.19	0.541886919
371.2	0.541862791
371.21	0.541839019
371.22	0.541813411
371.23	0.541787814
371.24	0.541761336
371.25	0.541734969
371.26	0.541708101
371.27	0.541681906
371.28	0.541656945
371.29	0.541634004
371.3	0.541612036
371.31	0.541589422
371.32	0.541567855
371.33	0.541546081
371.34	0.541523856
371.35	0.541501284
371.36	0.541477555
371.37	0.541453552
371.38	0.541429127
371.39	0.541404213
371.4	0.541379433
371.41	0.541354115
371.42	0.54132957
371.43	0.541304634
371.44	0.541280268
371.45	0.541256293
371.46	0.541232028
371.47	0.541208919
371.48	0.541186166
371.49	0.541162985
371.5	0.541140449
371.51	0.541117387
371.52	0.541094663
371.53	0.541072593
371.54	0.541050737
371.55	0.541028321
371.56	0.541006625
371.57	0.540984652
371.58	0.540962396
371.59	0.540940189
371.6	0.540917562
371.61	0.540894356
371.62	0.540870198
371.63	0.540846537
371.64	0.540822648
371.65	0.540798193
371.66	0.540773836
371.67	0.54074928
371.68	0.540724932
371.69	0.540699907
371.7	0.540674815
371.71	0.54064865
371.72	0.540623026
371.73	0.54059731
371.74	0.540571765
371.75	0.540546986
371.76	0.540523286
371.77	0.540499341
371.78	0.540475882
371.79	0.540452162
371.8	0.540430521
371.81	0.54040799
371.82	0.540386333
371.83	0.54036434
371.84	0.540343579
371.85	0.540321557
371.86	0.540299625
371.87	0.540277593
371.88	0.540255936
371.89	0.540234112
371.9	0.540211759
371.91	0.540189912
371.92	0.540167511
371.93	0.540144783
371.94	0.540122711
371.95	0.540100463
371.96	0.540078822
371.97	0.54005796
371.98	0.540035905
371.99	0.540015884
372	0.539996088
372.01	0.539976784
372.02	0.539958727
372.03	0.539938857
372.04	0.539916555
372.05	0.539893584
372.06	0.539868373
372.07	0.539835868
372.08	0.539802108
372.09	0.539762887
372.1	0.539722367
372.11	0.539687693
372.12	0.539652423
372.13	0.539624027
372.14	0.539600286
372.15	0.539580101
372.16	0.539564148
372.17	0.53954748
372.18	0.539529768
372.19	0.539513376
372.2	0.539495587
372.21	0.539476139
372.22	0.539455106
372.23	0.53943336
372.24	0.539409811
372.25	0.539387878
372.26	0.539363528
372.27	0.53934076
372.28	0.539317473
372.29	0.539293626
372.3	0.539268603
372.31	0.53924473
372.32	0.539217842
372.33	0.539189027
372.34	0.539158734
372.35	0.539128521
372.36	0.539098487
372.37	0.539070597
372.38	0.53904389
372.39	0.539019926
372.4	0.538998692
372.41	0.538978806
372.42	0.538960637
372.43	0.53894335
372.44	0.538926023
372.45	0.538908152
372.46	0.538889682
372.47	0.538871265
372.48	0.538851717
372.49	0.538830452
372.5	0.538808061
372.51	0.538784264
372.52	0.538759651
372.53	0.538733361
372.54	0.538707273
372.55	0.53868086
372.56	0.538654788
372.57	0.538630036
372.58	0.538604936
372.59	0.538580646
372.6	0.538557345
372.61	0.538534105
372.62	0.538511568
372.63	0.538488683
372.64	0.538465564
372.65	0.538442791
372.66	0.53841997
372.67	0.538397238
372.68	0.538375096
372.69	0.538353357
372.7	0.538331766
372.71	0.538312078
372.72	0.538292151
372.73	0.538274073
372.74	0.538255957
372.75	0.538238198
372.76	0.538220693
372.77	0.538202373
372.78	0.538183129
372.79	0.538163645
372.8	0.538142331
372.81	0.538118612
372.82	0.538090766
372.83	0.538059272
372.84	0.538024726
372.85	0.537990017
372.86	0.537954483
372.87	0.537920026
372.88	0.537889795
372.89	0.537863074
372.9	0.53783862
372.91	0.537817998
372.92	0.537797276
372.93	0.537778583
372.94	0.537759672
372.95	0.537740773
372.96	0.537721577
372.97	0.537700844
372.98	0.537680253
372.99	0.537658914
373	0.537636748
373.01	0.537614176
373.02	0.537592051
373.03	0.537569903
373.04	0.537548167
373.05	0.537526988
373.06	0.537505606
373.07	0.537485056
373.08	0.537464343
373.09	0.537444253
373.1	0.537423779
373.11	0.537403047
373.12	0.537380453
373.13	0.537358454
373.14	0.537334677
373.15	0.537310237
373.16	0.537284744
373.17	0.537257203
373.18	0.537230075
373.19	0.53720081
373.2	0.537173385
373.21	0.537144943
373.22	0.537119436
373.23	0.537095005
373.24	0.537073299
373.25	0.537051432
373.26	0.537032172
373.27	0.537012501
373.28	0.536993062
373.29	0.536973556
373.3	0.536954096
373.31	0.536934105
373.32	0.536913829
373.33	0.536892927
373.34	0.536871318
373.35	0.536850171
373.36	0.536828437
373.37	0.536806168
373.38	0.536782819
373.39	0.536759837
373.4	0.536735451
373.41	0.536709669
373.42	0.536684512
373.43	0.536659089
373.44	0.53663225
373.45	0.536606692
373.46	0.536581431
373.47	0.536558644
373.48	0.536536109
373.49	0.536516564
373.5	0.536496764
373.51	0.536479089
373.52	0.536462847
373.53	0.536445798
373.54	0.536424567
373.55	0.53640173
373.56	0.536375574
373.57	0.536346224
373.58	0.536311523
373.59	0.536275351
373.6	0.536237444
373.61	0.536199774
373.62	0.536167513
373.63	0.536139514
373.64	0.536115619
373.65	0.536093761
373.66	0.536073847
373.67	0.536056208
373.68	0.536040603
373.69	0.536023774
373.7	0.536008354
373.71	0.535993431
373.72	0.535978708
373.73	0.535963793
373.74	0.535946788
373.75	0.5359311
373.76	0.535911335
373.77	0.535889917
373.78	0.53586446
373.79	0.5358317
373.8	0.535795773
373.81	0.535756996
373.82	0.535719459
373.83	0.535684411
373.84	0.535654587
373.85	0.535626959
373.86	0.535604256
373.87	0.535584286
373.88	0.535564112
373.89	0.535545163
373.9	0.535526089
373.91	0.535506341
373.92	0.535486811
373.93	0.535466392
373.94	0.535447962
373.95	0.53542789
373.96	0.53540785
373.97	0.535387744
373.98	0.535366266
